probe	geneid
3299307	100144748
3859761	93099
3770721	60386
2682271	60675
3663228	64785
2317317	7161
3016768	80228
2714025	54872
2694644	7555
2409183	11322
3526378	55795
3646199	3163
2738189	54790
2738191	54790
3308489	57698
3509842	4093
2820316	5425
3048413	5425
3852133	773
3761127	10951
2391514	54998
4041961	54998
3866435	27113
3870970	199713
2521070	57181
3551407	84439
2757347	92305
3456627	23468
3951973	23468
3456630	23468
3071063	2918
2396781	10459
3010082	57157
2405312	127544
3040897	55536
3333169	745
3580947	9556
2576824	151194
2475628	51646
3023912	93979
3647421	18
3457696	9924
3673486	84627
3673489	84627
3673491	84627
3673493	84627
3673495	84627
3673497	84627
3673499	84627
3673501	84627
3673503	84627
3673505	84627
3673507	84627
3673509	84627
3673511	84627
3393446	486
3020343	4233
2824198	324
3299585	3988
2838416	2554
3187686	2934
2854088	3977
2451463	51094
3887117	5476
2834503	11005
3629350	51324
3691357	6299
3829398	64377
3977345	1184
3744606	388333
3917597	337985
2916711	11154
3739651	55275
3739653	55275
3739655	55275
3739658	55275
3739662	55275
3739660	55275
3739668	55275
3739679	55275
2740507	7368
2666147	7068
3311611	387718
3102372	23213
3148796	84955
2582979	151525
3256999	340654
2431277	100131827
2431621	100131827
2683307	100131827
3329793	91252
3205108	10020
4050523	286262
4050530	286262
3230932	286262
3651588	57149
3487600	144811
2777113	8404
3866817	100131137
3866821	100131137
3655491	255027
3656075	255027
2791419	51313
2736259	56916
3089360	23516
3786868	6563
2892453	389362
3593652	9101
2677723	50650
3209542	138240
3074640	136319
3382861	5058
3799532	56907
3799461	56907
2987263	392617
3142967	759
3985717	5354
2783916	79931
3820921	6597
3695343	6236
2576711	10452
2805836	10452
2576725	10452
2576727	10452
2576729	10452
2576731	10452
2576735	10452
3935534	10452
3835855	10452
3553690	4140
2520113	3628
3050908	6092
3127878	9583
2741139	171024
2999755	165
3872873	116412
3304797	119395
3995371	50814
3748698	400581
3962530	1727
3753675	342618
3753686	342618
3753688	342618
2623249	51368
3769996	642843
3520934	1638
2886505	100131897
3975762	55634
2771965	401136
3669412	100130958
3669414	100130958
3669427	100130958
3669429	100130958
3669433	100130958
2484457	84542
2627251	132204
3569814	87
3644340	9351
3415068	341405
2731928	419
3721718	535
3077487	285966
3029383	285966
3029352	285966
3200871	1198
3601741	1198
3200867	1198
3849840	54811
2418451	1429
3215031	1936
3215039	1936
3456306	11016
2637112	2596
3842379	29924
3549575	3429
2759654	84448
3712835	83450
3250486	1305
3553872	3831
3954453	81926
2455546	81926
3601486	57611
3377669	4054
3346453	10413
2520429	4430
3863863	440533
3863865	440533
2926802	4602
2315674	6339
3405461	81575
3190558	6709
3300189	6726
2518428	6744
3590120	643338
3590123	643338
3590125	643338
3067644	168451
3082240	168451
3082246	168451
2483451	7444
3663287	65009
3834233	100170765
3834238	100170765
3359751	7748
3823625	8907
3762519	9043
2787005	1047
3755285	100170841
2748892	2982
2748895	2982
2793951	3148
2784177	7222
2980449	26034
3443913	387836
3064638	64792
3850069	1786
2762088	9079
2348879	8634
2348854	8634
4021469	9131
2531568	51719
3621276	9677
3952762	7122
3401804	10635
3657318	124411
3688508	124411
3926080	10950
3761551	284076
2319385	199953
3061181	30816
2388960	257044
2838116	2172
2701807	23007
3458299	23306
2986825	23353
3027204	6916
3456700	25946
3230968	26012
4051750	26012
2488252	8291
2697863	5947
2956593	167
3006179	4208
2748198	23240
3403299	5830
2756892	285498
2842157	3274
3481165	317671
2731257	173
2731230	174
2495446	3631
3096007	10947
3847408	163154
2645872	27102
3895795	11237
3263847	282996
3051967	54619
3259400	54619
2664891	9779
2663396	9922
2989112	55146
3228884	7410
2350787	284613
3679801	2903
3679803	2903
3679805	2903
3679807	2903
3679809	2903
3679812	2903
2709414	55171
3457811	55171
2346399	8317
2643157	55573
3937456	55573
3937495	55573
3954051	55573
2632766	55573
2635856	90102
2635975	90102
2635977	90102
2635979	90102
2635906	90102
2635895	90102
3063035	222865
3783435	147409
2634058	91775
2345880	23507
2346023	55144
2759582	60312
2682088	317649
2697721	389152
3258772	159371
2697704	729627
2697706	729627
2545462	100128731
3228813	1757
2329481	84970
2560881	80059
3914072	10139
2975385	54806
2808023	6414
2459587	51127
3554868	283643
3167660	25822
2491523	84173
2560625	84141
3544562	122953
2439861	57549
3357885	59307
2676671	7086
2711610	131578
3531163	1690
3645322	360226
3366903	143662
2511712	151531
3933039	7113
3950452	79174
2952927	83795
2952893	89822
2779819	64116
2779821	64116
3861243	8193
2719440	114905
3784468	84307
2671640	51304
2335393	200010
2530599	3267
3246046	118461
2947248	64288
3402984	10233
2403585	6883
3226208	138429
3154317	10397
2835440	6949
2323347	5081
3998444	8226
3468862	728568
2894908	221710
2894906	221710
2894881	221710
2829542	134553
2553771	55704
2380590	7042
3378007	83638
2358761	8394
3740264	51763
2881554	51164
2830698	51307
2973376	5796
2563618	344167
3609569	8761
3157311	4062
2552643	9378
3096271	114926
3870468	441864
3870470	441864
3870472	441864
3870476	441864
3136271	5179
3126694	6570
3096214	7419
3551559	7419
3723317	79777
3089316	55124
3423622	6857
3802226	58516
3810692	58516
3449700	58516
3600618	58516
2360850	2224
3894727	10326
3194810	29085
3654934	23117
3686956	23117
3071878	375616
3038882	221806
3190394	81605
3781980	125488
3167982	9853
2949830	177
3070787	730130
2435301	100191040
2435307	100191040
2435315	100191040
3952114	57553
3909764	4773
3529908	4776
3456666	4778
3157817	22827
2574984	55679
2343007	100885850
3758234	100885850
3707141	84225
2660029	89782
3558118	115817
3838845	126129
3437339	92293
3437369	92293
2366698	149281
3089893	203069
3192171	10585
2873576	6158
3842141	6158
3086399	644974
3123392	644974
3931765	2078
3828887	22847
3795436	440498
3850676	25959
2524743	22868
3178379	284252
2321645	55092
2378584	55758
2826426	93166
2738664	166929
3422703	552889
3844547	126567
2399352	126917
4046082	126917
4046084	126917
4046086	126917
3128004	137814
3995589	139735
3680434	9516
3820850	255809
2331679	84879
2460325	84886
3719949	284106
3846194	284422
3695235	283847
3376399	283238
3376410	283238
2335973	284546
3688381	283933
3972516	347442
3434116	387890
3434118	387890
2723405	401124
3432030	80724
3191334	57720
3191342	57720
3191338	57720
3191344	57720
3191336	57720
3873475	642636
3508621	646799
2534456	9208
2534354	9208
3294698	644054
3554420	100128927
2756287	654254
2756292	654254
2756294	654254
2756296	654254
2756298	654254
2756300	654254
2370821	353299
2370823	353299
2370804	353299
3287150	342371
3288963	342371
3294780	342371
3667739	342371
3695726	181
3744072	242
2971106	100128327
3075331	136306
3657752	10134
3658168	10134
4026669	10134
3968122	6907
2589214	8575
3708029	246
3708038	246
3708050	246
3708052	246
3708054	246
3179521	246
3708048	246
3708056	246
3742212	246
3709417	247
3204328	259308
3204336	259308
3204342	259308
3204330	259308
3204332	259308
3204334	259308
3204338	259308
3966891	7499
2715205	401115
2950668	1616
3621194	7158
3253462	6229
3572449	6229
2541944	79677
4051226	10507
3646277	23295
2565484	81562
3509719	23111
4010938	151195
2844060	285679
2890189	285679
3322717	2965
2526971	92691
3060022	9988
3470191	1240
3470193	1240
3294499	5532
3972063	5165
3972065	5165
3972067	5165
3972069	5165
3972025	5165
3787675	9811
4016572	9643
3633048	80153
3133110	286
3989110	23439
3079438	136371
3108859	116039
3658980	84706
4054690	57801
2919927	51250
2870952	9315
2870889	9315
3980078	9754
3331926	63901
3985320	80823
3333877	85329
2426840	22911
4054125	22911
4052650	22911
4054131	22911
2838656	3161
2634965	56987
2594697	3614
2944174	3614
3757745	84514
3744680	23533
3736087	57690
3736065	57690
2948046	57666
3438847	57666
2602493	80309
2592122	100131211
3293244	56681
2841120	54492
3358534	66005
3358536	66005
3358538	66005
3987649	79635
3504054	9205
3397873	9743
3397875	9743
3397877	9743
3384910	1740
3384924	1740
3384939	1740
3384945	1740
3384704	1740
3384714	1740
3059942	222223
3589872	90417
3289948	65217
3289942	65217
4011989	2833
3708201	124944
2959313	346007
2959319	346007
2959326	346007
2959335	346007
2959339	346007
2959361	346007
2959377	346007
2959403	346007
2959506	346007
2959522	346007
2959545	346007
2959557	346007
2959581	346007
2959596	346007
2500165	55289
3935232	84221
3673653	9780
3704489	9780
3704376	9780
2950823	117283
3031345	65999
4018982	8539
4018984	8539
2589163	8539
2589169	8539
2589171	8539
2589147	8539
3246141	1103
3947011	79640
3780981	80000
3452478	347902
2975014	6446
3028977	373156
3692735	221223
3954664	221223
3272027	80313
3708422	1984
3315341	93426
3283678	220929
3283613	220929
3290649	220965
3759077	51629
3761725	162466
3367231	627
3791935	5055
3432678	53373
3397589	2113
3797015	7541
3833266	342900
2675717	440956
3413278	79022
3432394	22895
2405036	55108
3432267	10906
2327188	199870
3011317	54677
3599142	145853
3840263	147658
3840265	147658
3840267	147658
3840269	147658
3840271	147658
3840273	147658
2941972	84830
2965653	81491
2484520	339804
2457800	388743
3755571	390790
3789252	9425
2494220	642623
2564715	642623
3330279	642623
3344132	642623
3344134	642623
3344136	642623
3386026	642623
3649811	54820
3675909	645811
3816724	79816
3708959	55135
3315952	8045
3374402	9404
3692856	267
4051595	27158
4054782	27158
4051582	27158
3195313	27158
4050539	27158
4051591	27158
4053654	27158
3356539	50863
3993970	100129239
4024961	100129239
3587495	6447
3722872	10900
3381979	387787
3386880	387804
3354873	399968
4012178	4435
2599869	151295
3922100	4599
3939694	391322
3557048	5693
3730161	146779
3376605	65998
3376630	65998
2350316	163479
3742304	284013
2796322	103910
3591069	103910
3776449	103910
3770049	54549
3770052	54549
2841780	133491
2359081	284485
3440921	84766
2700519	389161
2700521	389161
3790156	23327
3789947	23327
2731417	441024
3509677	728591
3872513	730051
3872474	730051
2723559	57495
2531687	257407
2531689	257407
2531691	257407
2531693	257407
3579355	317762
3579269	317762
3579316	317762
3579318	317762
3457101	3679
3527597	283
3409186	341346
3646247	342346
3842426	342931
3842436	342931
2881923	285641
3394235	283152
3760957	90507
3391325	349633
3424076	374462
3424153	374462
3852467	342979
2619977	375337
3328309	387763
3748521	729288
2480482	388946
2560044	388963
3820612	57153
2675735	389124
2736008	401145
2735815	401145
3977272	389856
3977288	389856
3977290	389856
3977292	389856
3333024	390205
3843154	390980
3723037	284071
2618688	285267
3153956	10086
3153959	10086
3153961	10086
3374106	643376
3374117	643376
3451814	4753
3622050	197135
4041266	255275
4041278	255275
4041280	255275
4041282	255275
4041284	255275
2893113	648791
3037413	392862
2547032	440854
3211750	441452
2969103	221264
2969199	221264
2969145	221264
2969147	221264
2969149	221264
2969151	221264
2969153	221264
2969155	221264
2969161	221264
2969169	221264
2969171	221264
2969173	221264
2969185	221264
2969189	221264
2969193	221264
2969195	221264
2969127	221264
2969089	221264
2900330	651302
2900332	651302
2900336	651302
2900338	651302
2900340	651302
2900342	651302
2900359	651302
2837446	100190949
3823511	7171
2614798	7171
3102320	7171
2800417	134111
2800419	134111
2800378	134111
3846214	83475
2545144	165082
3871472	729956
3871459	729956
2719593	285550
3429857	387882
3366400	729993
3437049	729993
3533604	729993
3648836	729993
3648757	729993
3940360	85379
2757708	10767
2391589	441869
2660105	100132403
2516313	100131390
2587730	100131390
3246372	8031
2788337	8031
3246434	8031
3329018	55343
3057948	222234
3016953	222234
2932219	4988
3771336	23265
3870533	147798
3854836	80726
3339311	220074
3904566	79980
3860450	84924
3860471	84924
3987928	139804
3654136	79831
3686076	79831
3024275	4289
2675555	22834
3761737	22834
3238901	220213
3470689	121642
3367654	744
3871383	284418
3871387	284418
3871373	284418
3871375	284418
3871377	284418
3871379	284418
3871381	284418
3871385	284418
3696718	4841
3980887	4841
3696720	4841
2358520	9869
3935867	23331
3956492	23331
3956494	23331
3956496	23331
3956565	23331
3956573	23331
3956575	23331
2809628	112574
2722086	389203
3840194	400713
3935243	4047
2478017	729967
2478039	100271715
2478044	100271715
2478048	100271715
2478050	100271715
2478064	100271715
2402447	3925
2770305	84525
3403427	360030
2949132	259197
3454403	121006
3454407	121006
3454409	121006
3454411	121006
3454413	121006
3454415	121006
3454417	121006
3454419	121006
3454421	121006
3454423	121006
3454394	121006
3454405	121006
3043928	9805
2806091	26064
3736317	283999
2993927	285941
3654084	162083
3233547	84991
3702689	55625
2635440	401082
2334052	339541
3194284	26086
3835146	100170229
3589857	644844
2909772	135398
2400655	5909
2567669	731220
3593056	399697
2867303	285600
2867383	285600
2867305	285600
3063165	402569
4020081	643311
3447933	160492
3662808	9289
2951567	2289
2951655	2289
2835679	345611
2835682	345611
3839206	79784
3644932	51005
2761842	8842
2715580	6452
3108665	10940
2434178	10903
2562932	925
2575196	79595
3407583	53919
3715614	9058
3148463	284
3676156	3483
3565663	9787
2908008	93643
4021090	93643
3360697	390084
2882253	2741
2758043	10227
2692060	83666
2356785	22949
3220673	22949
3996047	554
2684440	1595
3344045	390231
3344048	390231
3849022	84330
3523814	643677
3523816	643677
3523818	643677
3523822	643677
3523824	643677
3523826	643677
3523828	643677
3523849	643677
3523851	643677
3523812	643677
3448662	100287284
3448664	100287284
3448666	100287284
3448670	100287284
3448675	100287284
3068587	54329
3068603	54329
2705748	57552
2392095	199990
3710823	93649
2827057	65983
3679479	283953
3828007	342865
3311190	390010
3603675	390616
3527935	643382
3527956	643382
3744435	643904
3744447	643904
